"Year","Region_Name","Region_ID","Heatwave_Count","Mean_Duration","Mean_Intensity"
2063,"N Ireland",15,0,0,0
2064,"N Ireland",15,0,0,0
2065,"N Ireland",15,0,0,0
2066,"N Ireland",15,0,0,0
2067,"N Ireland",15,0.0777777777777778,3.42857142857143,29.1391413438888
2068,"N Ireland",15,0,0,0
2069,"N Ireland",15,0,0,0
2070,"N Ireland",15,0,0,0
2071,"N Ireland",15,0,0,0
2072,"N Ireland",15,0,0,0
2073,"N Ireland",15,0,0,0
2074,"N Ireland",15,0,0,0
2075,"N Ireland",15,0,0,0
2076,"N Ireland",15,0,0,0
2077,"N Ireland",15,0,0,0
2078,"N Ireland",15,0,0,0
2079,"N Ireland",15,0,0,0
2080,"N Ireland",15,0,0,0
1980,"Wales",16,0,0,0
1981,"Wales",16,0,0,0
1982,"Wales",16,0,0,0
1983,"Wales",16,0,0,0
1984,"Wales",16,0,0,0
1985,"Wales",16,0,0,0
1986,"Wales",16,0,0,0
1987,"Wales",16,0,0,0
1988,"Wales",16,0,0,0
1989,"Wales",16,0,0,0
1990,"Wales",16,0,0,0
1991,"Wales",16,0,0,0
1992,"Wales",16,0,0,0
1993,"Wales",16,0,0,0
1994,"Wales",16,0,0,0
1995,"Wales",16,0,0,0
1996,"Wales",16,0,0,0
1997,"Wales",16,0,0,0
1998,"Wales",16,0,0,0
1999,"Wales",16,0,0,0
2000,"Wales",16,0,0,0
2001,"Wales",16,0.0774647887323944,3.27272727272727,31.8007152875265
2002,"Wales",16,0,0,0
2003,"Wales",16,0,0,0
2004,"Wales",16,0,0,0
2005,"Wales",16,0,0,0
2006,"Wales",16,0,0,0
2007,"Wales",16,0,0,0
2008,"Wales",16,0,0,0
2009,"Wales",16,0,0,0
2010,"Wales",16,0,0,0
2011,"Wales",16,0,0,0
2012,"Wales",16,0,0,0
2013,"Wales",16,0,0,0
2014,"Wales",16,0,0,0
2015,"Wales",16,0,0,0
2016,"Wales",16,0,0,0
2017,"Wales",16,0,0,0
2018,"Wales",16,0,0,0
2019,"Wales",16,0,0,0
2020,"Wales",16,0,0,0
2021,"Wales",16,0,0,0
2022,"Wales",16,0,0,0
2023,"Wales",16,0,0,0
2024,"Wales",16,0,0,0
2025,"Wales",16,0,0,0
2026,"Wales",16,0,0,0
2027,"Wales",16,0.0633802816901408,3.77777777777778,31.1040806664361
2028,"Wales",16,0,0,0
2029,"Wales",16,0,0,0
2030,"Wales",16,0.00704225352112676,3,31.9277038574219
2031,"Wales",16,0,0,0
2032,"Wales",16,0,0,0
2033,"Wales",16,0.0140845070422535,3,30.7366224924723
2034,"Wales",16,0,0,0
2035,"Wales",16,0,0,0
2036,"Wales",16,0,0,0
2037,"Wales",16,0,0,0
2038,"Wales",16,0,0,0
2039,"Wales",16,0,0,0
2040,"Wales",16,0,0,0
2041,"Wales",16,0,0,0
2042,"Wales",16,0,0,0
2043,"Wales",16,0,0,0
2044,"Wales",16,0,0,0
2045,"Wales",16,0,0,0
2046,"Wales",16,0,0,0
2047,"Wales",16,0,0,0
2048,"Wales",16,0,0,0
2049,"Wales",16,0,0,0
2050,"Wales",16,0,0,0
2051,"Wales",16,0,0,0
2052,"Wales",16,0,0,0
2053,"Wales",16,0,0,0
2054,"Wales",16,0,0,0
2055,"Wales",16,0,0,0
2056,"Wales",16,0,0,0
2057,"Wales",16,0,0,0
2058,"Wales",16,0,0,0
2059,"Wales",16,0,0,0
2060,"Wales",16,0,0,0
2061,"Wales",16,0,0,0
2062,"Wales",16,0,0,0
2063,"Wales",16,0.00704225352112676,3,30.4578542709351
2064,"Wales",16,0,0,0
2065,"Wales",16,0,0,0
2066,"Wales",16,0,0,0
2067,"Wales",16,0.154929577464789,3.13636363636364,31.0535983425198
2068,"Wales",16,0,0,0
2069,"Wales",16,0,0,0
2070,"Wales",16,0,0,0
2071,"Wales",16,0,0,0
2072,"Wales",16,0,0,0
2073,"Wales",16,0,0,0
2074,"Wales",16,0,0,0
2075,"Wales",16,0,0,0
2076,"Wales",16,0,0,0
2077,"Wales",16,0,0,0
2078,"Wales",16,0,0,0
2079,"Wales",16,0,0,0
2080,"Wales",16,0,0,0
