Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1968,6,1968.458333,15.0602422,17.10563303,17.87543755,14.2825637,19.10930337,14.88362986,12.79448652,14.58886697,17.53364051,14.97365271,16.18088624,13.40858803,16.08346259,0,14.179711,14.21531334,14.27178317
1968,6,1968.458333,14.70742329,16.41818578,17.32374118,13.93912243,17.99910579,14.37073957,12.33820427,14.14876377,17.03901447,15.25136473,15.47918341,12.97286728,15.73386688,0,14.1715958,14.55614331,13.78770838
1968,6,1968.458333,14.02005423,15.3091857,15.92842723,13.3449499,15.94629905,13.18322476,11.9047366,13.58076941,15.21705647,15.12971149,14.9725483,12.77464321,14.98793825,0,13.19769999,13.65666317,13.85162813
1968,6,1968.458333,15.68384154,16.1277142,15.64756919,14.87614886,16.77106661,15.41127976,12.67310597,16.37822986,17.11830276,17.78707661,17.07039655,15.39709096,16.19183445,0,15.50063599,15.75115702,16.04856681
1968,6,1968.458333,18.01079068,19.64601627,18.74970954,17.43602507,19.96044159,18.47827611,14.15181056,17.89723107,19.08331374,18.90744248,19.41851367,16.96136432,19.25157036,0,18.13386982,20.00928053,18.63313911
1968,6,1968.458333,21.68841813,22.58820677,20.40876075,22.72362437,22.05189746,21.50113071,19.42637798,21.73069842,21.68082563,21.74669397,22.7249402,22.97713615,22.30901531,0,22.06501571,23.02460111,21.71692008
1968,6,1968.458333,19.90002259,16.27414572,18.09441272,19.93177149,19.49027964,16.77678845,22.62597269,19.50025471,19.13589589,19.91673277,18.35239479,22.99328782,15.52626044,0,20.07596382,23.15429522,21.02912421
1968,6,1968.458333,19.73755826,19.38826433,20.36990904,18.95632032,21.63621218,17.82621105,21.2391503,18.73451297,21.03228848,20.28773099,19.56800329,18.75387583,17.73138182,0,18.03761807,21.65149379,18.81061423
1968,6,1968.458333,21.14507255,20.4285306,20.95465311,21.87525462,22.69945004,20.8739314,19.162705,22.47785933,21.71480137,21.81640985,21.63377916,22.18648618,20.45170565,0,21.04640799,21.38495097,21.41876192
1968,6,1968.458333,21.83530342,20.76896739,21.96201318,21.5346348,23.23244742,19.96701397,20.72396191,23.34744561,22.13630956,22.3761824,22.48432062,23.46241624,19.95581771,0,23.72635931,22.96980595,22.54878605
1968,6,1968.458333,19.5929231,18.72695691,21.99029306,16.08360485,23.72768676,16.74381828,16.66492989,21.51547462,22.47860847,20.78771985,20.54267556,20.38903081,18.57146558,0,21.155331,21.06065704,20.83737628
1968,6,1968.458333,20.02718695,19.03131171,16.44934076,19.30808857,18.48815424,19.17831394,20.0904409,22.28695513,18.19398195,20.21586518,20.3105597,22.21421182,20.07664211,0,20.27020991,23.12985275,20.79707244
1968,6,1968.458333,21.36350075,21.764584,19.45450287,21.16329853,20.50305778,21.49725927,21.02472856,21.91616944,21.3711274,22.51975575,23.04768754,21.66130624,21.95803612,0,18.54852283,20.87830344,21.34781496
1968,6,1968.458333,19.57402753,20.80947454,20.77870975,19.8271612,22.61093912,20.70008774,16.78099097,19.5752784,21.89016384,21.03199008,21.57486888,18.45787736,19.3265862,0,19.22304735,18.33627951,18.55665525
1968,6,1968.458333,17.62872936,20.70712807,21.33462935,16.09155931,22.02528856,17.26490828,15.32540184,17.59018312,20.49013856,17.52763751,18.79880948,16.14740731,19.68803319,0,15.33142896,15.37184526,15.86279019
1968,6,1968.458333,15.72516201,17.86322515,19.08522401,14.3796127,18.70151399,15.72036436,12.26718962,15.72120166,17.55206057,16.40770549,17.09170083,14.32623877,16.92551494,0,15.11111995,15.59706654,15.17240443
1968,6,1968.458333,15.48229696,17.34866669,17.98200255,14.46558398,18.43452006,15.33668412,12.81374421,15.11584598,17.11817797,16.26064636,16.78116809,14.15747136,16.10657515,0,15.63875906,15.56871204,14.85475296
1968,6,1968.458333,15.00075112,17.62838601,17.42743615,13.81022857,16.27830347,13.20539291,13.67664881,14.62557016,15.8242727,15.23404511,16.577947,13.54835746,16.74339403,0,12.65527719,13.0512016,14.76849774
1968,6,1968.458333,15.03844737,17.35045702,18.67341084,13.21744444,18.02774842,13.86301134,12.23948573,14.27010392,17.15974207,16.14656462,15.71853507,13.50608238,16.28393475,0,14.13905334,14.75009709,14.47444842
1968,6,1968.458333,15.50255824,16.14112768,16.8462157,14.61289152,16.94350966,15.56298513,13.30461908,15.3080789,16.72875386,17.14933015,15.40266307,14.47251038,16.55894516,0,15.3779758,16.7497868,14.65922861
1968,6,1968.458333,16.7638193,19.12809961,18.42299618,16.0495647,17.43118945,17.7695348,13.96849195,17.19740728,17.21115944,16.96054678,18.40352657,16.02706209,18.06591984,0,17.05268908,16.78504202,16.12225509
1968,6,1968.458333,16.0027146,18.46217941,19.29196943,14.65097181,19.41792276,15.78399076,12.67563646,15.9851885,17.99244355,16.52382609,17.59812944,14.28057836,17.27676469,0,15.96859556,15.82618584,15.33364273
1968,6,1968.458333,16.77673658,19.58822485,20.23768107,15.69112893,19.0370722,15.33530252,13.70086948,16.16557594,18.01761382,18.22366057,18.27254933,15.7644013,16.72569759,0,15.57166098,16.01323668,16.53769993
1968,6,1968.458333,16.60096424,18.1871675,19.21167442,14.78602169,19.1710009,13.82152097,14.43955914,16.10060813,18.54559443,18.61526241,19.21117792,16.07766768,15.49233453,0,15.20616302,14.6838122,17.25664991
