Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1999,8,1999.625,14.76690573,15.98380339,16.84566557,12.67102759,17.79097577,13.7291517,12.52788392,14.88440224,16.84411252,16.32606929,15.80395807,13.47982688,15.12676714,0,14.81315405,14.24884581,15.07037273
1999,9,1999.708333,14.18024559,15.66200044,16.45184792,12.67593047,16.96370951,13.71247966,11.90553973,14.37582644,16.08260099,15.13251779,15.10851564,13.03985848,14.8669269,0,14.16722454,13.33786953,14.0141029
1999,10,1999.791667,9.777802045,10.42122807,10.95482898,8.377769414,11.4880356,9.108486579,8.388213959,9.877297078,10.77571445,10.75152377,10.2691789,9.091215809,9.925639302,0,10.86921689,9.95534832,9.979854734
1999,11,1999.875,6.819358998,7.337776004,7.700148334,5.418658335,8.343381659,6.528117107,5.501978603,7.010813928,7.642191836,7.885472739,7.221112164,6.081121925,6.991774154,0,7.948290082,6.958539938,7.18038091
1999,12,1999.958333,3.543053776,3.992756663,4.407781974,1.348055824,5.332667974,2.387049548,1.561788949,3.672716707,4.790299848,5.523078064,4.361650795,2.64742706,3.368874291,0,5.510938223,3.964561696,4.763458471
2000,1,2000.041667,4.306905706,4.573748504,4.788266558,3.32494434,5.297933533,3.87223701,3.757162935,4.225288651,4.572598018,4.866637762,4.556044564,4.005597005,4.258658927,0,5.676867804,4.783410343,4.420216754
2000,2,2000.125,5.062320182,5.624126413,5.981145715,3.346326213,6.926715894,4.404120979,3.246438533,5.282115034,6.295980509,6.588258128,5.734805548,4.306175841,5.208685832,0,6.027957494,5.28917058,5.573692398
2000,3,2000.208333,6.494337262,7.088167215,7.378403835,5.463173024,8.239684245,6.076981505,4.98593894,6.526436405,7.492523504,7.366439526,7.156461587,5.975289289,6.551540787,0,7.094663087,6.962842308,6.495097915
2000,4,2000.291667,6.72778416,7.731483027,8.414176524,5.311044464,8.931537879,6.039941294,4.938815685,6.998193238,8.096838861,7.644989103,7.471023768,5.891185577,7.134278777,0,7.032045743,6.325999122,6.801941348
2000,5,2000.375,10.79824454,11.56742549,12.42320972,9.118522957,13.5046803,9.61165248,8.980265186,11.19939819,12.5743239,11.90777218,11.58632072,10.08939269,10.78481903,0,11.09038656,10.55361218,11.04612681
2000,6,2000.458333,13.15131868,14.79502681,15.58363484,10.86029575,16.38527637,12.16741386,10.20591117,13.47930041,15.27485911,14.59471714,14.83406001,11.74950016,13.7199811,0,12.54862931,12.84837231,13.57039074
2000,7,2000.541667,14.09154599,14.79236295,15.21482975,12.59392792,16.37550435,13.03857941,12.09373725,14.19973888,15.57004332,15.57684811,15.1855013,13.43831363,13.91293481,0,14.22708406,14.32728876,14.50605604
2000,8,2000.625,15.16716109,16.57999779,17.40615195,13.50489396,18.11364555,14.28363788,12.85128902,15.09656755,17.14408401,16.53583778,16.22222979,13.81435973,15.72092546,0,14.72983848,14.74918858,15.08554489
2000,9,2000.708333,13.45010213,14.64535235,15.65383214,11.59322321,16.03304071,12.40706188,11.42090168,13.53136445,15.1998259,14.6567254,14.3983292,12.39407471,13.68358467,0,13.55964161,12.99607953,13.66077769
2000,10,2000.791667,9.262650207,9.98875237,10.69637075,7.670139901,11.37373955,8.363573026,7.981526258,9.271090189,10.76476354,10.40004635,9.877335551,8.366432873,9.375138064,0,9.99962699,8.824928206,9.344599604
2000,11,2000.875,5.810823405,6.463366221,6.974669009,4.145550252,7.638378898,5.063861964,4.067962883,6.046009305,7.13262803,7.192371803,6.498061083,5.12400594,5.86223305,0,6.820179502,5.446361345,6.368017703
2000,12,2000.958333,4.57012814,4.910550261,5.617037325,2.940413581,6.491058251,3.627436744,2.904833435,4.574107828,6.00328328,6.318959982,5.111729483,3.642602108,4.434089818,0,5.672212434,4.517211369,5.23686731
2001,1,2001.041667,2.529279725,2.649556751,3.263744478,1.028028939,4.084099021,2.018610134,0.791973631,2.521520201,3.645895281,4.240811879,2.818718721,1.971263719,2.423733654,0,4.02216949,3.019068223,3.046378899
2001,2,2001.125,3.391842856,4.029678118,4.562300137,1.457908587,5.59566679,2.489133148,1.528339748,3.120342577,4.956077034,5.222116137,4.074451012,2.567619375,3.199452373,0,4.199539561,3.776297458,3.866524609
2001,3,2001.208333,4.031628611,4.720703197,5.418236258,1.929327585,6.446871362,2.672599653,2.134633201,3.900991167,5.854977138,5.986069955,4.746557602,3.064258271,3.956070885,0,4.530087569,4.256438515,4.411123168
2001,4,2001.291667,6.639909357,7.281418227,7.926994646,5.270866093,8.822877775,5.596771096,5.12181972,6.570302482,8.126796854,7.920624146,7.336885012,5.800113953,6.55562774,0,6.782299227,6.786484824,6.680504248
2001,5,2001.375,11.32777494,11.97649954,12.51777985,10.05665345,13.46226803,10.44147705,9.689991555,11.67371438,12.59738905,12.15625983,12.17714368,10.79191311,11.33564352,0,11.26662895,11.53760421,11.50594846
2001,6,2001.458333,12.58817295,13.77069825,14.33612064,10.84033345,15.46395744,11.71085301,10.15352367,12.74827382,14.5917591,14.16781004,14.09399236,11.25305714,12.82056612,0,12.18307566,12.14820756,12.98246713
2001,7,2001.541667,15.2075862,17.00455381,17.75155068,13.35937294,18.74046825,14.61896153,12.33764291,15.64901487,17.59677531,16.41000892,16.71219834,13.68368022,16.0479626,0,14.7015245,14.197451,15.19692169
2001,8,2001.625,15.13561891,16.87822005,17.72128604,13.09145761,18.36864669,14.42745119,12.63346542,15.12397754,17.3628533,16.52980659,16.46083268,13.43240522,15.94018773,0,14.34166016,14.30631037,15.13982282
2001,9,2001.708333,12.23621118,12.93595836,13.47294914,10.68346428,14.14780319,11.48098148,10.17960462,12.22893354,13.61071213,13.72299705,13.06949176,11.38429875,12.44975829,0,13.15433648,12.54329348,12.62730942
2001,10,2001.791667,12.14101349,13.07497801,13.84868765,10.61371284,14.33694314,11.62344321,10.18441934,12.42402951,13.69207089,13.33673381,12.91305822,11.19229901,12.49796104,0,12.6882143,11.65098955,12.26267608
2001,11,2001.875,6.751324456,6.804044449,7.071729492,5.55934423,7.687653096,6.365179494,5.491659235,7.118050787,7.11376162,7.564396843,7.103205289,6.578240617,6.746537032,0,8.5019804,7.731954667,7.2507748
