"","GCM","RCM","Year","Region_Name","Region_ID","Heatwave_Count","Mean_Duration","Mean_Intensity","Simulator","GCM_labeled"
"3694","MOHC-HadGEM2-ES","HIRHAM5",2037,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3695","MOHC-HadGEM2-ES","HIRHAM5",2038,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3696","MOHC-HadGEM2-ES","HIRHAM5",2039,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3697","MOHC-HadGEM2-ES","HIRHAM5",2040,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3698","MOHC-HadGEM2-ES","HIRHAM5",2041,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3699","MOHC-HadGEM2-ES","HIRHAM5",2042,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3700","MOHC-HadGEM2-ES","HIRHAM5",2043,"E Midlands",1,0.990654205607477,6.65094339622642,33.0184016757256,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3701","MOHC-HadGEM2-ES","HIRHAM5",2044,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3702","MOHC-HadGEM2-ES","HIRHAM5",2045,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3703","MOHC-HadGEM2-ES","HIRHAM5",2046,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3704","MOHC-HadGEM2-ES","HIRHAM5",2047,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3705","MOHC-HadGEM2-ES","HIRHAM5",2048,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3706","MOHC-HadGEM2-ES","HIRHAM5",2049,"E Midlands",1,0.635514018691589,3.58823529411765,31.3353970728669,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3707","MOHC-HadGEM2-ES","HIRHAM5",2050,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3708","MOHC-HadGEM2-ES","HIRHAM5",2051,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3709","MOHC-HadGEM2-ES","HIRHAM5",2052,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3710","MOHC-HadGEM2-ES","HIRHAM5",2053,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3711","MOHC-HadGEM2-ES","HIRHAM5",2054,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3712","MOHC-HadGEM2-ES","HIRHAM5",2055,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3713","MOHC-HadGEM2-ES","HIRHAM5",2056,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3714","MOHC-HadGEM2-ES","HIRHAM5",2057,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3715","MOHC-HadGEM2-ES","HIRHAM5",2058,"E Midlands",1,1.07476635514019,7.85217391304348,32.9664330513384,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3716","MOHC-HadGEM2-ES","HIRHAM5",2059,"E Midlands",1,0.990654205607477,5.62264150943396,31.7322842680933,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3717","MOHC-HadGEM2-ES","HIRHAM5",2060,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3718","MOHC-HadGEM2-ES","HIRHAM5",2061,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3719","MOHC-HadGEM2-ES","HIRHAM5",2062,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3720","MOHC-HadGEM2-ES","HIRHAM5",2063,"E Midlands",1,0.0280373831775701,3,30.8585380978054,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3721","MOHC-HadGEM2-ES","HIRHAM5",2064,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3722","MOHC-HadGEM2-ES","HIRHAM5",2065,"E Midlands",1,1.57943925233645,4.38461538461539,32.6935684278267,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3723","MOHC-HadGEM2-ES","HIRHAM5",2066,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3724","MOHC-HadGEM2-ES","HIRHAM5",2067,"E Midlands",1,0.233644859813084,3,31.1919781112671,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3725","MOHC-HadGEM2-ES","HIRHAM5",2068,"E Midlands",1,0.0560747663551402,3,30.3856208059523,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3726","MOHC-HadGEM2-ES","HIRHAM5",2069,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3727","MOHC-HadGEM2-ES","HIRHAM5",2070,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3728","MOHC-HadGEM2-ES","HIRHAM5",2071,"E Midlands",1,0.981308411214953,5.85714285714286,33.5589244785006,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3729","MOHC-HadGEM2-ES","HIRHAM5",2072,"E Midlands",1,1,5.96261682242991,34.1897862581555,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3730","MOHC-HadGEM2-ES","HIRHAM5",2073,"E Midlands",1,0.11214953271028,3.08333333333333,30.9605337844955,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3731","MOHC-HadGEM2-ES","HIRHAM5",2074,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3732","MOHC-HadGEM2-ES","HIRHAM5",2075,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3733","MOHC-HadGEM2-ES","HIRHAM5",2076,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3734","MOHC-HadGEM2-ES","HIRHAM5",2077,"E Midlands",1,0.327102803738318,3.82857142857143,31.0093118849255,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3735","MOHC-HadGEM2-ES","HIRHAM5",2078,"E Midlands",1,1.72897196261682,3.32432432432432,32.2129257739127,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3736","MOHC-HadGEM2-ES","HIRHAM5",2079,"E Midlands",1,0.130841121495327,3.07142857142857,31.6009797311964,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3737","MOHC-HadGEM2-ES","HIRHAM5",2080,"E Midlands",1,1.03738317757009,6.22522522522523,33.641439726096,"MOHC-HadGEM2-ES_HIRHAM5","MOHC-HadGEM2-ES.05"
"3738","MOHC-HadGEM2-ES","RACMO22E",1980,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3739","MOHC-HadGEM2-ES","RACMO22E",1981,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3740","MOHC-HadGEM2-ES","RACMO22E",1982,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3741","MOHC-HadGEM2-ES","RACMO22E",1983,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3742","MOHC-HadGEM2-ES","RACMO22E",1984,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3743","MOHC-HadGEM2-ES","RACMO22E",1985,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3744","MOHC-HadGEM2-ES","RACMO22E",1986,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3745","MOHC-HadGEM2-ES","RACMO22E",1987,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3746","MOHC-HadGEM2-ES","RACMO22E",1988,"E Midlands",1,0.299065420560748,3.3125,32.2657383556167,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3747","MOHC-HadGEM2-ES","RACMO22E",1989,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3748","MOHC-HadGEM2-ES","RACMO22E",1990,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3749","MOHC-HadGEM2-ES","RACMO22E",1991,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3750","MOHC-HadGEM2-ES","RACMO22E",1992,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3751","MOHC-HadGEM2-ES","RACMO22E",1993,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3752","MOHC-HadGEM2-ES","RACMO22E",1994,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3753","MOHC-HadGEM2-ES","RACMO22E",1995,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3754","MOHC-HadGEM2-ES","RACMO22E",1996,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3755","MOHC-HadGEM2-ES","RACMO22E",1997,"E Midlands",1,0.149532710280374,3,31.8963986039162,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3756","MOHC-HadGEM2-ES","RACMO22E",1998,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3757","MOHC-HadGEM2-ES","RACMO22E",1999,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3758","MOHC-HadGEM2-ES","RACMO22E",2000,"E Midlands",1,0.00934579439252336,3,31.9121017456055,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3759","MOHC-HadGEM2-ES","RACMO22E",2001,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3760","MOHC-HadGEM2-ES","RACMO22E",2002,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3761","MOHC-HadGEM2-ES","RACMO22E",2003,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3762","MOHC-HadGEM2-ES","RACMO22E",2004,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3763","MOHC-HadGEM2-ES","RACMO22E",2005,"E Midlands",1,0.551401869158878,4.10169491525424,31.9177087180359,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3764","MOHC-HadGEM2-ES","RACMO22E",2006,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3765","MOHC-HadGEM2-ES","RACMO22E",2007,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3766","MOHC-HadGEM2-ES","RACMO22E",2008,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3767","MOHC-HadGEM2-ES","RACMO22E",2009,"E Midlands",1,0.990654205607477,3.16981132075472,33.3087573228392,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3768","MOHC-HadGEM2-ES","RACMO22E",2010,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3769","MOHC-HadGEM2-ES","RACMO22E",2011,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3770","MOHC-HadGEM2-ES","RACMO22E",2012,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3771","MOHC-HadGEM2-ES","RACMO22E",2013,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3772","MOHC-HadGEM2-ES","RACMO22E",2014,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3773","MOHC-HadGEM2-ES","RACMO22E",2015,"E Midlands",1,0.252336448598131,3,32.0317274611673,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3774","MOHC-HadGEM2-ES","RACMO22E",2016,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3775","MOHC-HadGEM2-ES","RACMO22E",2017,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3776","MOHC-HadGEM2-ES","RACMO22E",2018,"E Midlands",1,0.373831775700935,3.425,33.6479616518815,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3777","MOHC-HadGEM2-ES","RACMO22E",2019,"E Midlands",1,0.327102803738318,3,33.8870409465971,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3778","MOHC-HadGEM2-ES","RACMO22E",2020,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3779","MOHC-HadGEM2-ES","RACMO22E",2021,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3780","MOHC-HadGEM2-ES","RACMO22E",2022,"E Midlands",1,0.897196261682243,3.79166666666667,34.2040143070949,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3781","MOHC-HadGEM2-ES","RACMO22E",2023,"E Midlands",1,0.00934579439252336,4,30.9691636562347,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3782","MOHC-HadGEM2-ES","RACMO22E",2024,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3783","MOHC-HadGEM2-ES","RACMO22E",2025,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3784","MOHC-HadGEM2-ES","RACMO22E",2026,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3785","MOHC-HadGEM2-ES","RACMO22E",2027,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3786","MOHC-HadGEM2-ES","RACMO22E",2028,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3787","MOHC-HadGEM2-ES","RACMO22E",2029,"E Midlands",1,1.30841121495327,4.85,34.8613364624977,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3788","MOHC-HadGEM2-ES","RACMO22E",2030,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3789","MOHC-HadGEM2-ES","RACMO22E",2031,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3790","MOHC-HadGEM2-ES","RACMO22E",2032,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3791","MOHC-HadGEM2-ES","RACMO22E",2033,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3792","MOHC-HadGEM2-ES","RACMO22E",2034,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3793","MOHC-HadGEM2-ES","RACMO22E",2035,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3794","MOHC-HadGEM2-ES","RACMO22E",2036,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3795","MOHC-HadGEM2-ES","RACMO22E",2037,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3796","MOHC-HadGEM2-ES","RACMO22E",2038,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3797","MOHC-HadGEM2-ES","RACMO22E",2039,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3798","MOHC-HadGEM2-ES","RACMO22E",2040,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3799","MOHC-HadGEM2-ES","RACMO22E",2041,"E Midlands",1,0.663551401869159,4.80281690140845,31.3950295766514,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3800","MOHC-HadGEM2-ES","RACMO22E",2042,"E Midlands",1,0.0841121495327103,3,31.4033150143094,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3801","MOHC-HadGEM2-ES","RACMO22E",2043,"E Midlands",1,0.411214953271028,4.65909090909091,33.7975612221342,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3802","MOHC-HadGEM2-ES","RACMO22E",2044,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3803","MOHC-HadGEM2-ES","RACMO22E",2045,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3804","MOHC-HadGEM2-ES","RACMO22E",2046,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3805","MOHC-HadGEM2-ES","RACMO22E",2047,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3806","MOHC-HadGEM2-ES","RACMO22E",2048,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3807","MOHC-HadGEM2-ES","RACMO22E",2049,"E Midlands",1,1.52336448598131,4.38036809815951,33.8298030815659,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3808","MOHC-HadGEM2-ES","RACMO22E",2050,"E Midlands",1,0.616822429906542,3,32.4920395070856,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3809","MOHC-HadGEM2-ES","RACMO22E",2051,"E Midlands",1,0.878504672897196,3.65957446808511,33.8715700523228,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3810","MOHC-HadGEM2-ES","RACMO22E",2052,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3811","MOHC-HadGEM2-ES","RACMO22E",2053,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3812","MOHC-HadGEM2-ES","RACMO22E",2054,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3813","MOHC-HadGEM2-ES","RACMO22E",2055,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3814","MOHC-HadGEM2-ES","RACMO22E",2056,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3815","MOHC-HadGEM2-ES","RACMO22E",2057,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3816","MOHC-HadGEM2-ES","RACMO22E",2058,"E Midlands",1,0.841121495327103,4.15555555555556,31.8740001263442,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3817","MOHC-HadGEM2-ES","RACMO22E",2059,"E Midlands",1,1.61682242990654,4.71098265895954,32.8304728422551,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3818","MOHC-HadGEM2-ES","RACMO22E",2060,"E Midlands",1,0.196261682242991,3.47619047619048,33.6666126402598,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3819","MOHC-HadGEM2-ES","RACMO22E",2061,"E Midlands",1,1.2803738317757,3.52554744525547,33.4511572931805,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3820","MOHC-HadGEM2-ES","RACMO22E",2062,"E Midlands",1,0.00934579439252336,3,30.473437945048,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3821","MOHC-HadGEM2-ES","RACMO22E",2063,"E Midlands",1,0.0467289719626168,3,31.4065052032471,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3822","MOHC-HadGEM2-ES","RACMO22E",2064,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3823","MOHC-HadGEM2-ES","RACMO22E",2065,"E Midlands",1,1.5981308411215,3.89473684210526,31.866345606724,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3824","MOHC-HadGEM2-ES","RACMO22E",2066,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3825","MOHC-HadGEM2-ES","RACMO22E",2067,"E Midlands",1,0.925233644859813,3.48484848484848,33.2639749483629,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3826","MOHC-HadGEM2-ES","RACMO22E",2068,"E Midlands",1,0.149532710280374,3.3125,31.031315083305,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3827","MOHC-HadGEM2-ES","RACMO22E",2069,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3828","MOHC-HadGEM2-ES","RACMO22E",2070,"E Midlands",1,0.0934579439252336,3,32.6450668652852,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3829","MOHC-HadGEM2-ES","RACMO22E",2071,"E Midlands",1,1,4.45794392523364,34.3515378371206,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3830","MOHC-HadGEM2-ES","RACMO22E",2072,"E Midlands",1,0.551401869158878,3.10169491525424,31.0066689636748,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3831","MOHC-HadGEM2-ES","RACMO22E",2073,"E Midlands",1,0.878504672897196,3,33.4958705225735,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3832","MOHC-HadGEM2-ES","RACMO22E",2074,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3833","MOHC-HadGEM2-ES","RACMO22E",2075,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3834","MOHC-HadGEM2-ES","RACMO22E",2076,"E Midlands",1,0.635514018691589,3,31.6979296721664,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3835","MOHC-HadGEM2-ES","RACMO22E",2077,"E Midlands",1,0.429906542056075,3.04347826086957,31.4757221539815,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3836","MOHC-HadGEM2-ES","RACMO22E",2078,"E Midlands",1,0.728971962616822,5.94871794871795,32.2034931806418,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3837","MOHC-HadGEM2-ES","RACMO22E",2079,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3838","MOHC-HadGEM2-ES","RACMO22E",2080,"E Midlands",1,1,5.50467289719626,32.7191733596481,"MOHC-HadGEM2-ES_RACMO22E","MOHC-HadGEM2-ES.06"
"3839","MOHC-HadGEM2-ES","RCA4",1980,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3840","MOHC-HadGEM2-ES","RCA4",1981,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3841","MOHC-HadGEM2-ES","RCA4",1982,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3842","MOHC-HadGEM2-ES","RCA4",1983,"E Midlands",1,0.121495327102804,3.07692307692308,31.809249101541,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3843","MOHC-HadGEM2-ES","RCA4",1984,"E Midlands",1,0.0934579439252336,3.3,32.1993089755376,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3844","MOHC-HadGEM2-ES","RCA4",1985,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3845","MOHC-HadGEM2-ES","RCA4",1986,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
"3846","MOHC-HadGEM2-ES","RCA4",1987,"E Midlands",1,0,0,0,"MOHC-HadGEM2-ES_RCA4","MOHC-HadGEM2-ES.07"
